Product Name,Category Name,Forecast Date,Actual Demand,Moving Average Prediction,Weighted Moving Average Prediction,Linear Regression Prediction,Best Model,Final Predicted Demand,MAE,RMSE,MAPE,R2 Score,Demand Trend,Forecast Risk Level
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-16,61,52.42857142857143,52.17857142857143,58.2415464096437,Linear Regression,58.2415464096437,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-17,47,52.42857142857143,54.32142857142857,58.254843358345916,Linear Regression,58.254843358345916,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-18,43,51.285714285714285,52.964285714285715,58.20357023264713,Linear Regression,58.20357023264713,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-19,68,50.714285714285715,50.892857142857146,58.13409130681487,Linear Regression,58.13409130681487,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-20,46,55.285714285714285,55.214285714285715,58.17983413356613,Linear Regression,58.17983413356613,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-21,49,54.0,52.892857142857146,58.124359634189794,Linear Regression,58.124359634189794,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-22,109,52.285714285714285,51.642857142857146,58.0828690000948,Linear Regression,58.0828690000948,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-23,59,60.42857142857143,65.82142857142857,58.31645858948895,Linear Regression,58.31645858948895,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-24,65,60.142857142857146,65.46428571428571,58.320279632294536,Linear Regression,58.320279632294536,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-25,71,62.714285714285715,66.67857142857143,58.35151356652501,Linear Regression,58.35151356652501,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-26,29,66.71428571428571,68.75,58.41001956947163,Linear Regression,58.41001956947163,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-27,52,61.142857142857146,59.32142857142857,58.27672951062932,Linear Regression,58.27672951062932,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-28,28,62.0,57.035714285714285,58.24875390581372,Linear Regression,58.24875390581372,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-29,55,59.0,48.535714285714285,58.111674324467906,Linear Regression,58.111674324467906,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-30,85,51.285714285714285,47.535714285714285,58.097866894197956,Linear Regression,58.097866894197956,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-05-31,49,55.0,55.964285714285715,58.22032298008462,Linear Regression,58.22032298008462,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-01,104,52.714285714285715,54.464285714285715,58.17902764586727,Linear Regression,58.17902764586727,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-02,36,57.42857142857143,67.28571428571429,58.387046324758664,Linear Regression,58.387046324758664,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-03,51,58.42857142857143,61.92857142857143,58.28654883854404,Linear Regression,58.28654883854404,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-04,56,58.285714285714285,60.07142857142857,58.25424495743538,Linear Regression,58.25424495743538,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-05,38,62.285714285714285,59.5,58.24464169568045,Linear Regression,58.24464169568045,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-06,58,59.857142857142854,53.42857142857143,58.15390351223211,Linear Regression,58.15390351223211,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-07,42,56.0,52.964285714285715,58.153612744649955,Linear Regression,58.153612744649955,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-08,60,55.0,49.464285714285715,58.081331894324016,Linear Regression,58.081331894324016,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-09,34,48.714285714285715,50.714285714285715,58.090233945475916,Linear Regression,58.090233945475916,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-10,51,48.42857142857143,47.035714285714285,57.98237808799606,Linear Regression,57.98237808799606,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-11,82,48.42857142857143,47.67857142857143,57.95117845117846,Linear Regression,57.95117845117846,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-12,74,52.142857142857146,56.07142857142857,58.05895881771024,Linear Regression,58.05895881771024,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-13,51,57.285714285714285,61.535714285714285,58.13052300893602,Linear Regression,58.13052300893602,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-14,56,56.285714285714285,59.964285714285715,58.099013910239584,Linear Regression,58.099013910239584,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-15,41,58.285714285714285,59.892857142857146,58.08994912210694,Linear Regression,58.08994912210694,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-16,30,55.57142857142857,55.57142857142857,58.01402990125816,Linear Regression,58.01402990125816,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-17,69,55.0,49.17857142857143,57.88940864500078,Linear Regression,57.88940864500078,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-18,35,57.57142857142857,52.67857142857143,57.93879861563579,Linear Regression,57.93879861563579,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-19,34,50.857142857142854,47.035714285714285,57.83688542825362,Linear Regression,57.83688542825362,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-20,33,45.142857142857146,42.82142857142857,57.73092859785424,Linear Regression,57.73092859785424,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-21,55,42.57142857142857,39.785714285714285,57.62094839190748,Linear Regression,57.62094839190748,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-22,66,42.42857142857143,42.892857142857146,57.60884757141138,Linear Regression,57.60884757141138,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-23,54,46.0,48.785714285714285,57.645466439302616,Linear Regression,57.645466439302616,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-24,47,49.42857142857143,50.785714285714285,57.628905295066744,Linear Regression,57.628905295066744,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-25,52,46.285714285714285,50.17857142857143,57.58150329906212,Linear Regression,57.58150329906212,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-26,54,48.714285714285715,51.607142857142854,57.556335200099305,Linear Regression,57.556335200099305,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-27,43,51.57142857142857,52.92857142857143,57.54007499186455,Linear Regression,57.54007499186455,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-28,34,53.0,50.785714285714285,57.47547287768424,Linear Regression,57.47547287768424,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-29,72,50.0,46.035714285714285,57.37155913393538,Linear Regression,57.37155913393538,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-06-30,40,50.857142857142854,51.535714285714285,57.434894633357864,Linear Regression,57.434894633357864,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-01,47,48.857142857142854,48.82142857142857,57.357636682265486,Linear Regression,57.357636682265486,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-02,88,48.857142857142854,48.357142857142854,57.31134345996426,Linear Regression,57.31134345996426,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-03,23,54.0,58.142857142857146,57.444659081921486,Linear Regression,57.444659081921486,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-04,67,49.57142857142857,50.392857142857146,57.29331228850546,Linear Regression,57.29331228850546,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-05,66,53.0,54.75,57.33468394301668,Linear Regression,57.33468394301668,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-06,55,57.57142857142857,58.0,57.371536194063616,Linear Regression,57.371536194063616,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-07,52,55.142857142857146,57.357142857142854,57.360318173070745,Linear Regression,57.360318173070745,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-08,78,56.857142857142854,56.57142857142857,57.33608568563443,Linear Regression,57.33608568563443,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-09,59,61.285714285714285,61.857142857142854,57.424989355159205,Linear Regression,57.424989355159205,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-10,38,57.142857142857146,61.285714285714285,57.43103668035689,Linear Regression,57.43103668035689,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-11,71,59.285714285714285,56.5,57.34595518876257,Linear Regression,57.34595518876257,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-12,62,59.857142857142854,59.42857142857143,57.40420866597886,Linear Regression,57.40420866597886,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-13,59,59.285714285714285,59.964285714285715,57.42328094440771,Linear Regression,57.42328094440771,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-14,41,59.857142857142854,59.892857142857146,57.42930852930853,Linear Regression,57.42930852930853,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-15,91,58.285714285714285,55.17857142857143,57.35755997898546,Linear Regression,57.35755997898546,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-16,47,60.142857142857146,63.357142857142854,57.501832474761244,Linear Regression,57.501832474761244,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-17,54,58.42857142857143,60.07142857142857,57.455906148867314,Linear Regression,57.455906148867314,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-18,24,60.714285714285715,58.964285714285715,57.440293140566425,Linear Regression,57.440293140566425,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-19,47,54.0,49.785714285714285,57.29570702686436,Linear Regression,57.29570702686436,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-20,79,51.857142857142854,48.035714285714285,57.25048335123523,Linear Regression,57.25048335123523,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-21,58,54.714285714285715,54.82142857142857,57.34276909318053,Linear Regression,57.34276909318053,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-22,47,57.142857142857146,55.642857142857146,57.34467705357677,Linear Regression,57.34467705357677,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-23,72,50.857142857142854,53.107142857142854,57.2994691435378,Linear Regression,57.2994691435378,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-24,46,54.42857142857143,58.392857142857146,57.36138281670465,Linear Regression,57.36138281670465,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-25,46,53.285714285714285,56.285714285714285,57.3119543854838,Linear Regression,57.3119543854838,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-26,41,56.42857142857143,54.464285714285715,57.2627110527324,Linear Regression,57.2627110527324,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-27,62,55.57142857142857,50.607142857142854,57.19233001026276,Linear Regression,57.19233001026276,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-28,61,53.142857142857146,52.214285714285715,57.21166872165871,Linear Regression,57.21166872165871,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-29,52,53.57142857142857,54.17857142857143,57.226680715111144,Linear Regression,57.226680715111144,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-30,56,54.285714285714285,53.785714285714285,57.203380288059336,Linear Regression,57.203380288059336,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-07-31,47,52.0,54.214285714285715,57.19715214649456,Linear Regression,57.19715214649456,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-01,38,52.142857142857146,52.964285714285715,57.15277168002918,Linear Regression,57.15277168002918,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-02,57,51.0,49.42857142857143,57.07042076316121,Linear Regression,57.07042076316121,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-03,36,53.285714285714285,50.92857142857143,57.068798762442825,Linear Regression,57.068798762442825,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-04,95,49.57142857142857,46.607142857142854,56.97838853652807,Linear Regression,56.97838853652807,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-05,50,54.42857142857143,57.964285714285715,57.13752118071756,Linear Regression,57.13752118071756,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-06,60,54.142857142857146,56.857142857142854,57.106193665093855,Linear Regression,57.106193665093855,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-07,40,54.714285714285715,58.32142857142857,57.11713195769031,Linear Regression,57.11713195769031,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-08,49,53.714285714285715,54.642857142857146,57.04382008762686,Linear Regression,57.04382008762686,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-09,77,55.285714285714285,53.464285714285715,57.00863357130998,Linear Regression,57.00863357130998,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-10,53,58.142857142857146,58.892857142857146,57.09122418683562,Linear Regression,57.09122418683562,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-11,56,60.57142857142857,57.607142857142854,57.07277769449857,Linear Regression,57.07277769449857,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-12,51,55.0,56.464285714285715,57.066978162307706,Linear Regression,57.066978162307706,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-13,52,55.142857142857146,55.464285714285715,57.04025815799005,Linear Regression,57.04025815799005,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-14,53,54.0,54.67857142857143,57.017820762776836,Linear Regression,57.017820762776836,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-15,69,55.857142857142854,54.42857142857143,56.99964585983919,Linear Regression,56.99964585983919,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-16,48,58.714285714285715,57.714285714285715,57.048343924450755,Linear Regression,57.048343924450755,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-17,41,54.57142857142857,55.035714285714285,57.00927375201639,Linear Regression,57.00927375201639,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-18,62,52.857142857142854,51.642857142857146,56.9411800486618,Linear Regression,56.9411800486618,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-19,43,53.714285714285715,53.92857142857143,56.96074401664932,Linear Regression,56.96074401664932,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-20,40,52.57142857142857,51.25,56.901235502692316,Linear Regression,56.901235502692316,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-21,47,50.857142857142854,48.107142857142854,56.82948296966989,Linear Regression,56.82948296966989,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-22,56,50.0,47.142857142857146,56.78703739610398,Linear Regression,56.78703739610398,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-23,71,48.142857142857146,48.642857142857146,56.78205232945628,Linear Regression,56.78205232945628,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-24,59,51.42857142857143,54.357142857142854,56.839198017571526,Linear Regression,56.839198017571526,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-25,40,54.0,56.25,56.84649970774694,Linear Regression,56.84649970774694,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-26,81,50.857142857142854,52.75,56.77526344577675,Linear Regression,56.77526344577675,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-27,39,56.285714285714285,60.285714285714285,56.87353197042192,Linear Regression,56.87353197042192,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-28,56,56.142857142857146,55.964285714285715,56.798250933580164,Linear Regression,56.798250933580164,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-29,63,57.42857142857143,55.92857142857143,56.79327295698982,Linear Regression,56.79327295698982,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-30,68,58.42857142857143,57.32142857142857,56.817120358715506,Linear Regression,56.817120358715506,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-08-31,49,58.0,59.714285714285715,56.86143783385989,Linear Regression,56.86143783385989,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-01,54,56.57142857142857,57.464285714285715,56.82756815961135,Linear Regression,56.82756815961135,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-02,83,58.57142857142857,56.82142857142857,56.81433370189017,Linear Regression,56.81433370189017,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-03,75,58.857142857142854,62.92857142857143,56.919999999999995,Linear Regression,56.919999999999995,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-04,53,64.0,66.96428571428571,56.99253527862141,Linear Regression,56.99253527862141,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
