Order Date,Product Name,Category Name,Total Quantity,Total Sales,Total Profit,Order Count
2015-12-14,Titleist Pro V1x High Numbers Golf Balls,Electronics,5,239.9499969,71.98999786,1
2015-12-14,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,38,1519.62004458,309.30000115,14
2015-12-14,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,2,69.98000336,3.529999971,1
2015-12-14,Under Armour Women's Micro G Skulpt Running S,Boxing & MMA,5,274.8500061,8.079999924,1
2015-12-14,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,1,34.99000168,12.32999992,1
2015-12-15,Bag Boy Beverage Holder,Golf Gloves,6,149.93999667,44.239998342,2
2015-12-15,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,10,319.89999774,72.97000027,3
2015-12-15,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,14,4199.720154000001,260.43999483999994,14
2015-12-15,ENO Atlas Hammock Straps,Hunting & Shooting,8,239.91999812,75.709998604,2
2015-12-15,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,17,6799.660186999999,393.509984962,17
2015-12-15,Glove It Women's Imperial Golf Glove,Golf Balls,5,99.94999695,30.70000076,1
2015-12-15,Hirzl Women's Hybrid Golf Glove,Golf Balls,8,119.91999816,30.67000008,2
2015-12-15,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,1,65.0,-16.37999916,1
2015-12-15,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,20,2599.8001099999997,113.14000391000008,20
2015-12-15,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,5,150.0,68.04000092,1
2015-12-15,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,67,3350.0,482.63000101,20
2015-12-15,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,47,4699.53001412,358.00999824,13
2015-12-15,Nike Women's Legend V-Neck T-Shirt,Hockey,5,125.0,12.43000031,1
2015-12-15,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,85,4248.299953300001,629.7499838830003,27
2015-12-15,Pelican Sunstream 100 Kayak,Water Sports,14,2799.860077,599.949998132,14
2015-12-15,Perfect Fitness Perfect Rip Deck,Cleats,75,4499.25011816,-242.66999661199986,26
2015-12-15,Team Golf Tennessee Volunteers Putter Grip,Accessories,5,124.95000076,6.68999958,2
2015-12-15,Titleist Pro V1x High Numbers Golf Balls,Electronics,1,47.99000168,18.13999939,1
2015-12-15,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,32,1279.68002304,119.90999028000002,11
2015-12-15,Under Armour Men's Compression EV SL Slide,Electronics,2,89.98000336,20.15999985,1
2015-12-15,Under Armour Men's Tech II T-Shirt,Lacrosse,5,124.9499969,36.29999924,1
2015-12-15,Under Armour Women's Ignite Slide,Electronics,4,127.9599991,47.22000122,1
2015-12-16,Bridgestone e6 Straight Distance NFL Carolina,Electronics,3,95.97000122,14.34000015,1
2015-12-16,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,5,150.0,18.75,1
2015-12-16,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,11,3299.7801210000007,391.86000356,11
2015-12-16,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,20,7999.6002199999975,649.9400081,20
2015-12-16,Glove It Urban Brick Golf Towel,Trade-In,2,31.97999954,10.18999958,1
2015-12-16,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,4,87.96000099,27.329999921000002,2
2015-12-16,Hirzl Men's Hybrid Golf Glove,Golf Balls,5,74.94999695,18.90999985,1
2015-12-16,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,1,17.98999977,5.670000076,1
2015-12-16,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,25,3249.750137499999,423.02999353399997,25
2015-12-16,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,76,3800.0,803.510001187,24
2015-12-16,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,57,5699.43003832,294.71999069000003,17
2015-12-16,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,77,3848.4599722200014,294.2400144989999,30
2015-12-16,Pelican Sunstream 100 Kayak,Water Sports,9,1799.9100495000002,224.109998222,9
2015-12-16,Perfect Fitness Perfect Rip Deck,Cleats,57,3419.4300997200003,489.58999823900007,21
2015-12-16,Team Golf Pittsburgh Steelers Putter Grip,Accessories,6,149.94000244,-64.75999832,2
2015-12-16,Team Golf San Francisco Giants Putter Grip,Accessories,4,99.95999908,46.04000092,1
2015-12-16,Team Golf St. Louis Cardinals Putter Grip,Accessories,1,24.98999977,2.160000086,1
2015-12-16,Team Golf Tennessee Volunteers Putter Grip,Accessories,2,49.97999954,-8.640000343,1
2015-12-16,Titleist Pro V1x High Numbers Golf Balls,Electronics,3,143.9700012,48.59000015,1
2015-12-16,Top Flite Women's 2014 XL Hybrid,Golf Apparel,8,159.91999816999999,54.6299982,2
2015-12-16,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,28,1119.7200048399998,72.79999924,9
2015-12-16,Under Armour Women's Ignite Slide,Electronics,1,31.98999977,7.559999943,1
2015-12-16,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,5,174.9499969,36.74000168,1
2015-12-17,Bridgestone e6 Straight Distance NFL Carolina,Electronics,5,159.9499969,-218.1699982,1
2015-12-17,Clicgear 8.0 Shoe Brush,Golf Gloves,3,29.96999931,8.710000038,1
2015-12-17,Clicgear Rovic Cooler Bag,Golf Gloves,1,39.99000168,9.449999809,1
2015-12-17,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,11,3299.7801210000007,881.74998852,11
2015-12-17,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,15,5999.700164999999,1508.78002358,15
2015-12-17,Glove It Imperial Golf Towel,Trade-In,5,79.94999695,-2.730000019,1
2015-12-17,Glove It Women's Mod Oval Golf Glove,Golf Balls,1,19.98999977,2.319999933,1
2015-12-17,Hirzl Men's Hybrid Golf Glove,Golf Balls,2,29.97999954,-3.109999895,1
2015-12-17,Hirzl Women's Hybrid Golf Glove,Golf Balls,2,29.97999954,7.300000191,1
2015-12-17,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,14,1819.8600770000005,208.79000666800002,14
2015-12-17,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,1,30.0,2.089999914,1
2015-12-17,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,66,3300.0,-1328.1900203080002,20
2015-12-17,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,19,1899.8099975,525.04000665,6
2015-12-17,Nike Women's Tempo Shorts,Cardio Equipment,3,90.0,41.90000153,1
2015-12-17,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,45,2249.09997188,-9.699993559999996,13
2015-12-17,Pelican Sunstream 100 Kayak,Water Sports,10,1999.9000550000003,528.2099990900001,10
2015-12-17,Perfect Fitness Perfect Rip Deck,Cleats,59,3539.4100913400002,528.059988282,19
2015-12-17,Team Golf Pittsburgh Steelers Putter Grip,Accessories,4,99.95999908,-54.95000076,1
2015-12-17,Team Golf Texas Longhorns Putter Grip,Accessories,1,24.98999977,4.449999809,1
2015-12-17,Titleist Pro V1 High Numbers Personalized Gol,Electronics,3,155.9700012,11.69999981,1
2015-12-17,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,31,1239.69003286,229.23999404899996,11
2015-12-17,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,3,104.9700012,37.34000015,1
2015-12-17,Under Armour Men's Compression EV SL Slide,Electronics,4,179.9600067,11.0,1
2015-12-17,Under Armour Women's Ignite Slide,Electronics,3,95.97000122,-38.93999863,1
2015-12-17,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,10,700.0,282.6600037,2
2015-12-18,Bag Boy Beverage Holder,Golf Gloves,5,124.9499969,-283.3900146,1
2015-12-18,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,5,159.9499969,40.31000137,1
2015-12-18,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,2,63.97999954,-2.019999981,1
2015-12-18,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,3,90.0,8.819999695,1
2015-12-18,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,10,2999.8001100000006,625.7400131400001,10
2015-12-18,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,22,8799.560241999998,1681.7299795710003,22
2015-12-18,Glove It Imperial Golf Towel,Trade-In,1,15.98999977,-8.789999962,1
2015-12-18,Hirzl Men's Hybrid Golf Glove,Golf Balls,3,44.97000122,20.94000053,1
2015-12-18,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,5,89.95000076,-13.920000554999998,2
2015-12-18,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,26,3379.7401429999986,299.63999033100004,26
2015-12-18,Nike Men's Comfort 2 Slide,Tennis & Racquet,3,134.9700012,-26.97999954,1
2015-12-18,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,37,1850.0,46.909996521,13
2015-12-18,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,27,2699.72997296,577.550002511,8
2015-12-18,Nike Women's Legend V-Neck T-Shirt,Hockey,5,125.0,-162.529999971,2
2015-12-18,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,61,3048.77998354,570.9300133690001,23
2015-12-18,Pelican Sunstream 100 Kayak,Water Sports,15,2999.8500824999996,-36.82000732,15
2015-12-18,Perfect Fitness Perfect Rip Deck,Cleats,44,2639.5600852400003,5.319997778000005,13
2015-12-18,Titleist Pro V1x Golf Balls,Electronics,1,47.99000168,16.20000076,1
2015-12-18,Titleist Pro V1x High Numbers Personalized Go,Electronics,1,51.99000168,11.22000027,1
2015-12-18,Top Flite Women's 2014 XL Hybrid,Golf Apparel,5,99.95000076,13.780000207,2
2015-12-18,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,50,1999.5000493600003,319.930002096,16
2015-12-18,Under Armour Women's Ignite Slide,Electronics,5,159.9499969,65.5,1
2015-12-18,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,3,104.9700012,22.86000061,1
2015-12-19,Bridgestone e6 Straight Distance NFL Carolina,Electronics,4,127.96000099,41.98999977,2
2015-12-19,Clicgear 8.0 Shoe Brush,Golf Gloves,5,49.95000076,3.069999933,1
2015-12-19,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,12,3599.760132000001,-4.619997050000052,12
2015-12-19,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,23,9199.540252999997,1310.7299717519998,23
2015-12-19,Glove It Urban Brick Golf Towel,Trade-In,1,15.98999977,3.579999924,1
2015-12-19,Glove It Women's Mod Oval Golf Glove,Golf Balls,7,139.92999649,16.680000306,2
2015-12-19,Hirzl Men's Hybrid Golf Glove,Golf Balls,1,14.98999977,-8.789999962,1
2015-12-19,Nike Dri-FIT Crew Sock 6 Pack,Hockey,2,44.0,11.71000004,1
2015-12-19,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,17,2209.8300935,-84.819995379,17
2015-12-19,Nike Men's Comfort 2 Slide,Tennis & Racquet,8,359.91999810000004,84.50000191,2
2015-12-19,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,44,2200.0,244.33000826900002,18
2015-12-19,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,35,3499.64997854,-1261.1399956760001,14
2015-12-19,Nike Women's Legend V-Neck T-Shirt,Hockey,2,50.0,19.13999939,1
2015-12-19,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,88,4398.23995954,442.59001302200016,27
2015-12-19,Pelican Sunstream 100 Kayak,Water Sports,14,2799.860077,37.70001214999991,14
2015-12-19,Perfect Fitness Perfect Rip Deck,Cleats,63,3779.3701018600004,572.619993376,19
2015-12-19,Team Golf St. Louis Cardinals Putter Grip,Accessories,4,99.95999908,-76.76999664,1
2015-12-19,Team Golf Tennessee Volunteers Putter Grip,Accessories,2,49.97999954,12.3199997,1
2015-12-19,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,32,1279.6800230000001,-479.00999541000004,8
2015-12-19,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,5,174.95000456,37.47999954,2
2015-12-19,Under Armour Kids' Mercenary Slide,Electronics,5,139.9499969,-13.92000008,1
2015-12-19,Under Armour Men's Compression EV SL Slide,Electronics,2,89.98000336,-129.1199951,1
2015-12-19,Under Armour Women's Ignite PIP VI Slide,Electronics,2,63.97999954,19.87999916,1
2015-12-19,Under Armour Women's Micro G Skulpt Running S,Boxing & MMA,2,109.9400024,25.80999947,1
2015-12-19,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,5,299.9500122,7.090000153,1
2015-12-19,adidas Men's Germany Black Crest Away Tee,Girls' Apparel,5,125.0,39.38000107,1
2015-12-20,Bag Boy Beverage Holder,Golf Gloves,3,74.97000122,15.56000042,1
2015-12-20,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,9,2699.8200990000005,580.209996715,9
2015-12-20,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,15,5999.700164999999,582.310019005,15
2015-12-20,Glove It Urban Brick Golf Towel,Trade-In,5,79.94999695,-10.90999985,1
2015-12-20,Glove It Women's Imperial Golf Glove,Golf Balls,8,159.91999816999999,56.92000008,2
2015-12-20,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,1,21.98999977,10.34000015,1
2015-12-20,Nike Dri-FIT Crew Sock 6 Pack,Hockey,5,110.0,46.88999939,1
2015-12-20,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,27,3509.7301484999984,466.730003014,27
2015-12-20,Nike Men's Comfort 2 Slide,Tennis & Racquet,1,44.99000168,-28.69000053,1
2015-12-20,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,60,3000.0,586.4999981100001,22
2015-12-20,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,22,2199.7799989,-463.31001286000003,5
2015-12-20,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,64,3198.7199516800006,653.0499992140001,19
2015-12-20,Pelican Sunstream 100 Kayak,Water Sports,18,3599.820098999999,426.24998525999996,18
2015-12-20,Perfect Fitness Perfect Rip Deck,Cleats,76,4559.240123660001,578.049989139,26
2015-12-20,Team Golf Pittsburgh Steelers Putter Grip,Accessories,4,99.95999908,10.25,1
2015-12-20,Team Golf San Francisco Giants Putter Grip,Accessories,8,199.91999816,33.319998625,2
2015-12-20,Team Golf Texas Longhorns Putter Grip,Accessories,5,124.9499969,2.660000086,1
2015-12-20,Titleist Pro V1 High Numbers Personalized Gol,Electronics,3,155.9700012,62.38999939,1
2015-12-20,Titleist Pro V1x Golf Balls,Electronics,10,479.8999938,85.82999706,2
2015-12-20,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,27,1079.7300261399998,36.20000698699999,10
2015-12-20,Under Armour Men's Compression EV SL Slide,Electronics,1,44.99000168,9.93999958,1
2015-12-20,adidas Men's Germany Black Crest Away Tee,Girls' Apparel,5,125.0,53.45999908,1
2015-12-21,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,4,127.9599991,31.86000061,1
2015-12-21,Clicgear 8.0 Shoe Brush,Golf Gloves,7,69.9300003,5.539999841999999,2
2015-12-21,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,4,120.0,-74.26000214,1
2015-12-21,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,7,2099.8600770000003,-79.53001973,7
2015-12-21,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,27,10799.460296999996,1341.7500231899999,27
2015-12-21,Glove It Urban Brick Golf Towel,Trade-In,7,111.92999649000001,9.559999705,2
2015-12-21,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,5,109.9499969,8.800000191,1
2015-12-21,Glove It Women's Mod Oval Golf Glove,Golf Balls,7,139.92999649,-11.190000529999999,2
2015-12-21,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,4,260.0,19.11000061,1
2015-12-21,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,27,3509.7301484999984,607.8900032190002,27
2015-12-21,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,35,1750.0,122.49999916399999,13
2015-12-21,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,29,2899.7099610200003,234.24998090000003,10
2015-12-21,Nike Women's Legend V-Neck T-Shirt,Hockey,1,25.0,5.53000021,1
2015-12-21,Nike Women's Tempo Shorts,Cardio Equipment,3,90.0,40.99000168,1
2015-12-21,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,44,2199.11998376,566.18999864,16
2015-12-21,Pelican Sunstream 100 Kayak,Water Sports,17,3399.8300934999993,567.239998788,17
2015-12-21,Perfect Fitness Perfect Rip Deck,Cleats,65,3899.350128420001,416.54000291700004,22
2015-12-21,TYR Boys' Team Digi Jammer,Girls' Apparel,1,39.99000168,14.10000038,1
2015-12-21,Team Golf Pittsburgh Steelers Putter Grip,Accessories,5,124.9499969,-157.5700073,1
2015-12-21,Team Golf St. Louis Cardinals Putter Grip,Accessories,6,149.93999667,35.139998434,2
2015-12-21,Team Golf Texas Longhorns Putter Grip,Accessories,5,124.94999885,20.770000455,2
2015-12-21,Titleist Pro V1 High Numbers Personalized Gol,Electronics,2,103.9800034,21.76000023,1
2015-12-21,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,55,2199.450008,146.77000655499998,17
2015-12-21,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,4,139.9600067,46.22999954,1
2015-12-21,Under Armour Men's Compression EV SL Slide,Electronics,5,224.9499969,-9.18999958,1
2015-12-21,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,1,34.99000168,12.88000011,1
2015-12-22,Bag Boy Beverage Holder,Golf Gloves,4,99.95999908,6.599999905,1
2015-12-22,Bridgestone e6 Straight Distance NFL Carolina,Electronics,3,95.97000122,40.90999985,1
2015-12-22,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,4,1199.920044,293.23000144,4
2015-12-22,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,14,5599.720154,725.260002713,14
2015-12-22,Glove It Imperial Golf Towel,Trade-In,4,63.95999908,-88.65000153,1
2015-12-22,Glove It Urban Brick Golf Towel,Trade-In,3,47.969999310000006,1.289999962,2
2015-12-22,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,31,4029.6901704999977,-92.33998702000007,31
2015-12-22,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,69,3450.0,537.2599904580001,25
2015-12-22,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,54,5399.4600371199995,319.190012891,16
2015-12-22,Nike Women's Legend V-Neck T-Shirt,Hockey,1,25.0,5.0,1
2015-12-22,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,47,2349.0599860000007,648.490008811,14
2015-12-22,Pelican Sunstream 100 Kayak,Water Sports,13,2599.8700715,398.53000259,13
2015-12-22,Perfect Fitness Perfect Rip Deck,Cleats,60,3599.400074,518.2900051940001,23
2015-12-22,TYR Boys' Team Digi Jammer,Girls' Apparel,3,119.9700012,-265.1300049,1
2015-12-22,Team Golf New England Patriots Putter Grip,Accessories,4,99.95999908,16.19000053,1
2015-12-22,Titleist Pro V1 High Numbers Personalized Gol,Electronics,1,51.99000168,-9.590000153,1
2015-12-22,Titleist Pro V1x High Numbers Personalized Go,Electronics,1,51.99000168,12.65999985,1
2015-12-22,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,15,599.85001368,184.64999961999996,5
2015-12-22,Under Armour Kids' Mercenary Slide,Electronics,4,111.9599991,29.73999977,1
2015-12-22,Under Armour Men's Compression EV SL Slide,Electronics,6,269.9400024,50.569998263,2
2015-12-22,Under Armour Men's Tech II T-Shirt,Lacrosse,2,49.97999954,22.98999977,1
2015-12-22,Under Armour Women's Ignite Slide,Electronics,2,63.97999954,-36.27000046,1
2015-12-22,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,4,239.9600067,75.23000336,1
2015-12-22,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,8,560.0,194.99000554,2
2015-12-23,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,2,63.97999954,25.04999924,1
2015-12-23,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,14,4199.720154000001,1005.30000884,14
2015-12-23,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,16,6399.680175999999,-728.0999549299999,16
2015-12-23,Hirzl Men's Hybrid Golf Glove,Golf Balls,4,59.95999908,15.94999981,1
2015-12-23,Hirzl Women's Hybrid Golf Glove,Golf Balls,1,14.98999977,2.339999914,1
2015-12-23,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,3,53.97000122,13.84000015,1
2015-12-23,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,32,4159.680175999998,892.3199968510003,32
2015-12-23,Nike Men's Comfort 2 Slide,Tennis & Racquet,2,89.98000336,28.71999931,1
2015-12-23,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,83,4150.0,876.53000613,25
2015-12-23,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,39,3899.6099854,681.1600132599999,11
2015-12-23,Nike Women's Legend V-Neck T-Shirt,Hockey,4,100.0,11.0699997,1
2015-12-23,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,73,3648.53998536,-221.350024229,26
2015-12-23,Pelican Sunstream 100 Kayak,Water Sports,15,2999.8500824999996,375.81999685999995,15
2015-12-23,Perfect Fitness Perfect Rip Deck,Cleats,92,5519.0801429600015,531.739984534,32
2015-12-23,TYR Boys' Team Digi Jammer,Girls' Apparel,5,199.9499969,90.13999939,1
2015-12-23,Team Golf St. Louis Cardinals Putter Grip,Accessories,2,49.97999954,19.90999985,1
2015-12-23,Titleist Pro V1x High Numbers Golf Balls,Electronics,5,239.9499969,94.73000336,1
2015-12-23,Titleist Pro V1x High Numbers Personalized Go,Electronics,8,415.9200134,128.91000366,2
2015-12-23,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,26,1039.74002062,130.75999927,8
2015-12-23,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,2,69.98000336,29.04000092,1
2015-12-23,Under Armour Men's Compression EV SL Slide,Electronics,2,89.98000336,35.84999847,1
2015-12-23,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,4,139.9600067,40.74000168,1
2015-12-23,adidas Men's Germany Black Crest Away Tee,Girls' Apparel,2,50.0,14.69999981,1
2015-12-23,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,1,70.0,28.35000038,1
2015-12-24,Bridgestone e6 Straight Distance NFL Carolina,Electronics,1,31.98999977,7.980000019,1
2015-12-24,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,11,3299.7801210000007,822.859989236,11
2015-12-24,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,22,8799.560241999998,567.2700480699998,22
2015-12-24,Glove It Women's Imperial Golf Glove,Golf Balls,8,159.91999816,51.22000122,2
2015-12-24,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,29,3769.710159499998,222.95000036299996,29
2015-12-24,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,81,4050.0,317.6699870230001,26
2015-12-24,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,16,1599.83997356,261.87999529999996,5
2015-12-24,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,88,4398.23995584,667.2600037269999,27
2015-12-24,Pelican Sunstream 100 Kayak,Water Sports,14,2799.860077,440.289997052,14
2015-12-24,Perfect Fitness Perfect Rip Deck,Cleats,92,5519.080150400002,194.5899873209999,28
2015-12-24,Team Golf New England Patriots Putter Grip,Accessories,1,24.98999977,9.600000381,1
2015-12-24,Titleist Pro V1x High Numbers Personalized Go,Electronics,1,51.99000168,0.540000021,1
2015-12-24,Top Flite Women's 2014 XL Hybrid,Golf Apparel,1,19.98999977,6.610000134,1
2015-12-24,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,34,1359.6600034399999,29.929996257000013,12
2015-12-24,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,3,104.9700012,33.84999847,1
2015-12-24,Under Armour Men's Compression EV SL Slide,Electronics,5,224.9499969,-64.79000092,1
2015-12-24,Under Armour Women's Ignite PIP VI Slide,Electronics,5,159.9499969,37.18999863,1
2015-12-24,Under Armour Women's Ignite Slide,Electronics,6,191.93999864,39.18000031,2
2015-12-24,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,4,280.0,40.3199997,1
2015-12-25,Clicgear Rovic Cooler Bag,Golf Gloves,3,119.9700012,29.47999954,1
2015-12-25,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,17,5099.6601869999995,1066.8600101999998,17
2015-12-25,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,22,8799.560241999998,210.34000773000002,22
2015-12-25,Glove It Imperial Golf Towel,Trade-In,2,31.97999954,7.480000019,1
2015-12-25,Glove It Urban Brick Golf Towel,Trade-In,3,47.97000122,5.579999924,1
2015-12-25,Hirzl Men's Hybrid Golf Glove,Golf Balls,4,59.95999908,25.55999947,1
2015-12-25,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,4,71.95999908,-48.36000061,1
2015-12-25,Nike Dri-FIT Crew Sock 6 Pack,Hockey,2,44.0,17.61000061,1
2015-12-25,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,33,4289.670181499998,632.500006571,33
2015-12-25,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,80,4000.0,960.5500059100001,23
2015-12-25,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,31,3099.6900252599994,1005.1600056629999,9
2015-12-25,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,95,4748.099964020001,-33.480004553000015,29
2015-12-25,Pelican Sunstream 100 Kayak,Water Sports,18,3599.820098999999,442.81999419000005,18
2015-12-25,Perfect Fitness Perfect Rip Deck,Cleats,72,4319.2801092,926.3800003830002,23
2015-12-25,TYR Boys' Team Digi Jammer,Girls' Apparel,4,159.9600067,10.43999958,1
2015-12-25,Team Golf New England Patriots Putter Grip,Accessories,3,74.97000122,3.970000029,1
2015-12-25,Titleist Pro V1x Golf Balls,Electronics,1,47.99000168,-20.72999954,1
2015-12-25,Top Flite Women's 2014 XL Hybrid,Golf Apparel,2,39.97999954,-7.829999924,1
2015-12-25,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,30,1199.70003116,376.64000224999995,10
2015-12-25,Under Armour Kids' Mercenary Slide,Electronics,5,139.9499969,7.809999943,1
2015-12-25,Under Armour Men's Compression EV SL Slide,Electronics,3,134.9700012,59.52000046,1
2015-12-25,Under Armour Women's Ignite Slide,Electronics,2,63.97999954,14.97000027,1
2015-12-26,Bag Boy Beverage Holder,Golf Gloves,2,49.97999954,19.19000053,1
2015-12-26,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,11,3299.7801210000007,243.8100023000001,11
2015-12-26,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,22,8799.560241999998,1065.2099901320003,22
2015-12-26,Hirzl Men's Hybrid Golf Glove,Golf Balls,3,44.97000122,-3.130000114,1
2015-12-26,Hirzl Women's Hybrid Golf Glove,Golf Balls,2,29.97999954,11.97999954,1
2015-12-26,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,19,2469.8101045,382.289997584,19
2015-12-26,Nike Men's Comfort 2 Slide,Tennis & Racquet,1,44.99000168,3.480000019,1
